idbinance,pair,price,Date,Datetime
736457,ADAUSDT,0.728657,2018-01-01,"2018-01-02 02:00:00"
736456,ADAUSDT,0.782587,2018-01-02,"2018-01-03 02:00:00"
736455,ADAUSDT,1.08,2018-01-03,"2018-01-04 02:00:00"
736454,ADAUSDT,1.11,2018-01-04,"2018-01-05 02:00:00"
736453,ADAUSDT,0.999559,2018-01-05,"2018-01-06 02:00:00"
736452,ADAUSDT,1.03,2018-01-06,"2018-01-07 02:00:00"
736451,ADAUSDT,1.01,2018-01-07,"2018-01-08 02:00:00"
736450,ADAUSDT,0.899002,2018-01-08,"2018-01-09 02:00:00"
736449,ADAUSDT,0.814743,2018-01-09,"2018-01-10 02:00:00"
736448,ADAUSDT,0.793121,2018-01-10,"2018-01-11 02:00:00"
736447,ADAUSDT,0.688412,2018-01-11,"2018-01-12 02:00:00"
736446,ADAUSDT,0.897508,2018-01-12,"2018-01-13 02:00:00"
736445,ADAUSDT,0.884124,2018-01-13,"2018-01-14 02:00:00"
736444,ADAUSDT,0.802262,2018-01-14,"2018-01-15 02:00:00"
736443,ADAUSDT,0.778587,2018-01-15,"2018-01-16 02:00:00"
736442,ADAUSDT,0.626493,2018-01-16,"2018-01-17 02:00:00"
736441,ADAUSDT,0.629102,2018-01-17,"2018-01-18 02:00:00"
736440,ADAUSDT,0.659843,2018-01-18,"2018-01-19 02:00:00"
736439,ADAUSDT,0.650498,2018-01-19,"2018-01-20 02:00:00"
736438,ADAUSDT,0.70751,2018-01-20,"2018-01-21 02:00:00"
736437,ADAUSDT,0.613163,2018-01-21,"2018-01-22 02:00:00"
736436,ADAUSDT,0.570458,2018-01-22,"2018-01-23 02:00:00"
736435,ADAUSDT,0.56307,2018-01-23,"2018-01-24 02:00:00"
736434,ADAUSDT,0.622208,2018-01-24,"2018-01-25 02:00:00"
736433,ADAUSDT,0.637495,2018-01-25,"2018-01-26 02:00:00"
736432,ADAUSDT,0.623382,2018-01-26,"2018-01-27 02:00:00"
736431,ADAUSDT,0.616833,2018-01-27,"2018-01-28 02:00:00"
736430,ADAUSDT,0.670286,2018-01-28,"2018-01-29 02:00:00"
736429,ADAUSDT,0.623204,2018-01-29,"2018-01-30 02:00:00"
736428,ADAUSDT,0.531913,2018-01-30,"2018-01-31 02:00:00"
736427,ADAUSDT,0.519315,2018-01-31,"2018-02-01 02:00:00"
736426,ADAUSDT,0.421672,2018-02-01,"2018-02-02 02:00:00"
736425,ADAUSDT,0.390534,2018-02-02,"2018-02-03 02:00:00"
736424,ADAUSDT,0.438836,2018-02-03,"2018-02-04 02:00:00"
736423,ADAUSDT,0.379303,2018-02-04,"2018-02-05 02:00:00"
736422,ADAUSDT,0.327371,2018-02-05,"2018-02-06 02:00:00"
736421,ADAUSDT,0.369753,2018-02-06,"2018-02-07 02:00:00"
736420,ADAUSDT,0.340447,2018-02-07,"2018-02-08 02:00:00"
736419,ADAUSDT,0.356584,2018-02-08,"2018-02-09 02:00:00"
736418,ADAUSDT,0.391602,2018-02-09,"2018-02-10 02:00:00"
736417,ADAUSDT,0.405872,2018-02-10,"2018-02-11 02:00:00"
736416,ADAUSDT,0.369769,2018-02-11,"2018-02-12 02:00:00"
736415,ADAUSDT,0.384315,2018-02-12,"2018-02-13 02:00:00"
736414,ADAUSDT,0.373314,2018-02-13,"2018-02-14 02:00:00"
736413,ADAUSDT,0.396908,2018-02-14,"2018-02-15 02:00:00"
736412,ADAUSDT,0.409368,2018-02-15,"2018-02-16 02:00:00"
736411,ADAUSDT,0.40381,2018-02-16,"2018-02-17 02:00:00"
736410,ADAUSDT,0.419883,2018-02-17,"2018-02-18 02:00:00"
736409,ADAUSDT,0.385618,2018-02-18,"2018-02-19 02:00:00"
736408,ADAUSDT,0.391472,2018-02-19,"2018-02-20 02:00:00"
736407,ADAUSDT,0.378779,2018-02-20,"2018-02-21 02:00:00"
736406,ADAUSDT,0.364441,2018-02-21,"2018-02-22 02:00:00"
736405,ADAUSDT,0.337871,2018-02-22,"2018-02-23 02:00:00"
736404,ADAUSDT,0.345258,2018-02-23,"2018-02-24 02:00:00"
736403,ADAUSDT,0.322966,2018-02-24,"2018-02-25 02:00:00"
736402,ADAUSDT,0.344033,2018-02-25,"2018-02-26 02:00:00"
736401,ADAUSDT,0.338335,2018-02-26,"2018-02-27 02:00:00"
736400,ADAUSDT,0.335536,2018-02-27,"2018-02-28 02:00:00"
736399,ADAUSDT,0.312581,2018-02-28,"2018-03-01 02:00:00"
736398,ADAUSDT,0.304397,2018-03-01,"2018-03-02 02:00:00"
736397,ADAUSDT,0.293504,2018-03-02,"2018-03-03 02:00:00"
736396,ADAUSDT,0.297106,2018-03-03,"2018-03-04 02:00:00"
736395,ADAUSDT,0.300787,2018-03-04,"2018-03-05 02:00:00"
736394,ADAUSDT,0.297622,2018-03-05,"2018-03-06 02:00:00"
736393,ADAUSDT,0.285357,2018-03-06,"2018-03-07 02:00:00"
736392,ADAUSDT,0.247281,2018-03-07,"2018-03-08 02:00:00"
736391,ADAUSDT,0.221743,2018-03-08,"2018-03-09 02:00:00"
736390,ADAUSDT,0.222207,2018-03-09,"2018-03-10 02:00:00"
736389,ADAUSDT,0.209873,2018-03-10,"2018-03-11 02:00:00"
736388,ADAUSDT,0.223498,2018-03-11,"2018-03-12 02:00:00"
736387,ADAUSDT,0.223722,2018-03-12,"2018-03-13 02:00:00"
736386,ADAUSDT,0.223026,2018-03-13,"2018-03-14 02:00:00"
736385,ADAUSDT,0.199562,2018-03-14,"2018-03-15 02:00:00"
736384,ADAUSDT,0.185709,2018-03-15,"2018-03-16 02:00:00"
736383,ADAUSDT,0.178878,2018-03-16,"2018-03-17 02:00:00"
736382,ADAUSDT,0.154763,2018-03-17,"2018-03-18 02:00:00"
736381,ADAUSDT,0.156155,2018-03-18,"2018-03-19 02:00:00"
736380,ADAUSDT,0.197648,2018-03-19,"2018-03-20 02:00:00"
736379,ADAUSDT,0.204947,2018-03-20,"2018-03-21 02:00:00"
736378,ADAUSDT,0.213189,2018-03-21,"2018-03-22 02:00:00"
736377,ADAUSDT,0.203481,2018-03-22,"2018-03-23 02:00:00"
736376,ADAUSDT,0.189259,2018-03-23,"2018-03-24 02:00:00"
736375,ADAUSDT,0.189201,2018-03-24,"2018-03-25 02:00:00"
736374,ADAUSDT,0.184605,2018-03-25,"2018-03-26 02:00:00"
736373,ADAUSDT,0.167806,2018-03-26,"2018-03-27 02:00:00"
736372,ADAUSDT,0.154926,2018-03-27,"2018-03-28 02:00:00"
736371,ADAUSDT,0.160058,2018-03-28,"2018-03-29 02:00:00"
736370,ADAUSDT,0.146882,2018-03-29,"2018-03-30 02:00:00"
736369,ADAUSDT,0.147209,2018-03-30,"2018-03-31 02:00:00"
736368,ADAUSDT,0.155919,2018-03-31,"2018-04-01 02:00:00"
736367,ADAUSDT,0.150768,2018-04-01,"2018-04-02 02:00:00"
736366,ADAUSDT,0.156385,2018-04-02,"2018-04-03 02:00:00"
736365,ADAUSDT,0.172447,2018-04-03,"2018-04-04 02:00:00"
736364,ADAUSDT,0.155356,2018-04-04,"2018-04-05 02:00:00"
736363,ADAUSDT,0.148758,2018-04-05,"2018-04-06 02:00:00"
736362,ADAUSDT,0.144451,2018-04-06,"2018-04-07 02:00:00"
736361,ADAUSDT,0.148794,2018-04-07,"2018-04-08 02:00:00"
736360,ADAUSDT,0.156599,2018-04-08,"2018-04-09 02:00:00"
736359,ADAUSDT,0.153106,2018-04-09,"2018-04-10 02:00:00"
736358,ADAUSDT,0.156347,2018-04-10,"2018-04-11 02:00:00"
736357,ADAUSDT,0.166029,2018-04-11,"2018-04-12 02:00:00"
736356,ADAUSDT,0.212233,2018-04-12,"2018-04-13 02:00:00"
736355,ADAUSDT,0.200532,2018-04-13,"2018-04-14 02:00:00"
736354,ADAUSDT,0.200853,2018-04-14,"2018-04-15 02:00:00"
736353,ADAUSDT,0.22139,2018-04-15,"2018-04-16 02:00:00"
60530,ADAUSDT,0.2426,2018-04-17,"2018-04-18 02:00:00"
60531,ADAUSDT,0.262,2018-04-18,"2018-04-19 02:00:00"
60532,ADAUSDT,0.27004,2018-04-19,"2018-04-20 02:00:00"
60533,ADAUSDT,0.30108,2018-04-20,"2018-04-21 02:00:00"
60534,ADAUSDT,0.28668,2018-04-21,"2018-04-22 02:00:00"
60535,ADAUSDT,0.2816,2018-04-22,"2018-04-23 02:00:00"
60536,ADAUSDT,0.28788,2018-04-23,"2018-04-24 02:00:00"
60537,ADAUSDT,0.30853,2018-04-24,"2018-04-25 02:00:00"
60538,ADAUSDT,0.2687,2018-04-25,"2018-04-26 02:00:00"
60539,ADAUSDT,0.29326,2018-04-26,"2018-04-27 02:00:00"
60540,ADAUSDT,0.28445,2018-04-27,"2018-04-28 02:00:00"
60541,ADAUSDT,0.35676,2018-04-28,"2018-04-29 02:00:00"
60542,ADAUSDT,0.36254,2018-04-29,"2018-04-30 02:00:00"
60543,ADAUSDT,0.34145,2018-04-30,"2018-05-01 02:00:00"
60544,ADAUSDT,0.35504,2018-05-01,"2018-05-02 02:00:00"
60545,ADAUSDT,0.37199,2018-05-02,"2018-05-03 02:00:00"
60546,ADAUSDT,0.36716,2018-05-03,"2018-05-04 02:00:00"
60547,ADAUSDT,0.358,2018-05-04,"2018-05-05 02:00:00"
60548,ADAUSDT,0.36502,2018-05-05,"2018-05-06 02:00:00"
60549,ADAUSDT,0.34654,2018-05-06,"2018-05-07 02:00:00"
60550,ADAUSDT,0.33046,2018-05-07,"2018-05-08 02:00:00"
60551,ADAUSDT,0.32213,2018-05-08,"2018-05-09 02:00:00"
60552,ADAUSDT,0.31884,2018-05-09,"2018-05-10 02:00:00"
60553,ADAUSDT,0.29121,2018-05-10,"2018-05-11 02:00:00"
60554,ADAUSDT,0.25573,2018-05-11,"2018-05-12 02:00:00"
60555,ADAUSDT,0.2655,2018-05-12,"2018-05-13 02:00:00"
60556,ADAUSDT,0.27718,2018-05-13,"2018-05-14 02:00:00"
60557,ADAUSDT,0.26655,2018-05-14,"2018-05-15 02:00:00"
60558,ADAUSDT,0.25394,2018-05-15,"2018-05-16 02:00:00"
60559,ADAUSDT,0.25237,2018-05-16,"2018-05-17 02:00:00"
60560,ADAUSDT,0.23919,2018-05-17,"2018-05-18 02:00:00"
60561,ADAUSDT,0.24324,2018-05-18,"2018-05-19 02:00:00"
60562,ADAUSDT,0.24116,2018-05-19,"2018-05-20 02:00:00"
60563,ADAUSDT,0.25556,2018-05-20,"2018-05-21 02:00:00"
60564,ADAUSDT,0.24563,2018-05-21,"2018-05-22 02:00:00"
60565,ADAUSDT,0.22,2018-05-22,"2018-05-23 02:00:00"
60566,ADAUSDT,0.1978,2018-05-23,"2018-05-24 02:00:00"
60567,ADAUSDT,0.2073,2018-05-24,"2018-05-25 02:00:00"
60568,ADAUSDT,0.19788,2018-05-25,"2018-05-26 02:00:00"
60569,ADAUSDT,0.19504,2018-05-26,"2018-05-27 02:00:00"
60570,ADAUSDT,0.19186,2018-05-27,"2018-05-28 02:00:00"
60571,ADAUSDT,0.17249,2018-05-28,"2018-05-29 02:00:00"
60572,ADAUSDT,0.20164,2018-05-29,"2018-05-30 02:00:00"
60573,ADAUSDT,0.20779,2018-05-30,"2018-05-31 02:00:00"
60574,ADAUSDT,0.2233,2018-05-31,"2018-06-01 02:00:00"
60575,ADAUSDT,0.22038,2018-06-01,"2018-06-02 02:00:00"
60576,ADAUSDT,0.22648,2018-06-02,"2018-06-03 02:00:00"
60577,ADAUSDT,0.22659,2018-06-03,"2018-06-04 02:00:00"
60578,ADAUSDT,0.21243,2018-06-04,"2018-06-05 02:00:00"
60579,ADAUSDT,0.21839,2018-06-05,"2018-06-06 02:00:00"
60580,ADAUSDT,0.21452,2018-06-06,"2018-06-07 02:00:00"
60581,ADAUSDT,0.21019,2018-06-07,"2018-06-08 02:00:00"
60582,ADAUSDT,0.2043,2018-06-08,"2018-06-09 02:00:00"
60583,ADAUSDT,0.2011,2018-06-09,"2018-06-10 02:00:00"
60584,ADAUSDT,0.17346,2018-06-10,"2018-06-11 02:00:00"
60585,ADAUSDT,0.17897,2018-06-11,"2018-06-12 02:00:00"
60586,ADAUSDT,0.16297,2018-06-12,"2018-06-13 02:00:00"
60587,ADAUSDT,0.15791,2018-06-13,"2018-06-14 02:00:00"
60588,ADAUSDT,0.17062,2018-06-14,"2018-06-15 02:00:00"
60589,ADAUSDT,0.16097,2018-06-15,"2018-06-16 02:00:00"
60590,ADAUSDT,0.16191,2018-06-16,"2018-06-17 02:00:00"
60591,ADAUSDT,0.16044,2018-06-17,"2018-06-18 02:00:00"
60592,ADAUSDT,0.1637,2018-06-18,"2018-06-19 02:00:00"
60593,ADAUSDT,0.167,2018-06-19,"2018-06-20 02:00:00"
60594,ADAUSDT,0.16182,2018-06-20,"2018-06-21 02:00:00"
60595,ADAUSDT,0.15779,2018-06-21,"2018-06-22 02:00:00"
60596,ADAUSDT,0.13843,2018-06-22,"2018-06-23 02:00:00"
60597,ADAUSDT,0.1371,2018-06-23,"2018-06-24 02:00:00"
60598,ADAUSDT,0.13093,2018-06-24,"2018-06-25 02:00:00"
60599,ADAUSDT,0.13521,2018-06-25,"2018-06-26 02:00:00"
60600,ADAUSDT,0.12519,2018-06-26,"2018-06-27 02:00:00"
60601,ADAUSDT,0.12752,2018-06-27,"2018-06-28 02:00:00"
60602,ADAUSDT,0.11825,2018-06-28,"2018-06-29 02:00:00"
60603,ADAUSDT,0.12534,2018-06-29,"2018-06-30 02:00:00"
60604,ADAUSDT,0.13784,2018-06-30,"2018-07-01 02:00:00"
1773,ADAUSDT,0.1522,2018-07-01,"2018-07-02 02:00:00"
17092,ADAUSDT,0.15851,2018-07-02,"2018-07-03 00:00:05"
60607,ADAUSDT,0.15199,2018-07-03,"2018-07-04 00:06:07"
168657,ADAUSDT,0.15535,2018-07-04,"2018-07-05 00:05:22"
216667,ADAUSDT,0.14382,2018-07-05,"2018-07-06 00:01:24"
269839,ADAUSDT,0.1457,2018-07-06,"2018-07-07 00:03:02"
323119,ADAUSDT,0.13812,2018-07-07,"2018-07-08 00:03:00"
376399,ADAUSDT,0.14674,2018-07-08,"2018-07-09 00:03:03"
428199,ADAUSDT,0.14306,2018-07-09,"2018-07-10 00:01:12"
479259,ADAUSDT,0.13039,2018-07-10,"2018-07-11 00:09:51"
531429,ADAUSDT,0.13073,2018-07-11,"2018-07-12 00:48:52"
581749,ADAUSDT,0.12415,2018-07-12,"2018-07-13 00:09:24"
632069,ADAUSDT,0.14015,2018-07-13,"2018-07-14 00:01:46"
683129,ADAUSDT,0.13815,2018-07-14,"2018-07-15 00:25:55"
744215,ADAUSDT,0.14439,2018-07-15,"2018-07-16 00:06:39"
797125,ADAUSDT,0.15583,2018-07-16,"2018-07-17 00:05:33"
850066,ADAUSDT,0.1751,2018-07-17,"2018-07-18 00:09:57"
898325,ADAUSDT,0.17993,2018-07-18,"2018-07-19 00:00:50"
950545,ADAUSDT,0.18143,2018-07-19,"2018-07-20 00:03:58"
1003138,ADAUSDT,0.161,2018-07-20,"2018-07-21 00:01:26"
1056850,ADAUSDT,0.16587,2018-07-21,"2018-07-22 00:01:28"
1110189,ADAUSDT,0.16828,2018-07-22,"2018-07-23 00:00:31"
1163946,ADAUSDT,0.16726,2018-07-23,"2018-07-24 00:00:36"
1217442,ADAUSDT,0.17316,2018-07-24,"2018-07-25 00:06:00"
1270690,ADAUSDT,0.17266,2018-07-25,"2018-07-26 00:05:09"
1321450,ADAUSDT,0.1648,2018-07-26,"2018-07-27 00:05:30"
1373714,ADAUSDT,0.16871,2018-07-27,"2018-07-28 00:03:01"
1425602,ADAUSDT,0.16199,2018-07-28,"2018-07-29 00:07:38"
1479380,ADAUSDT,0.16238,2018-07-29,"2018-07-30 00:06:53"
1531400,ADAUSDT,0.15416,2018-07-30,"2018-07-31 00:19:36"
1582558,ADAUSDT,0.14161,2018-07-31,"2018-08-01 00:03:56"
1636138,ADAUSDT,0.13627,2018-08-01,"2018-08-02 00:01:09"
1688578,ADAUSDT,0.13124,2018-08-02,"2018-08-03 00:00:54"
1749378,ADAUSDT,0.13028,2018-08-03,"2018-08-04 00:06:54"
1804098,ADAUSDT,0.12548,2018-08-04,"2018-08-05 00:06:54"
1858818,ADAUSDT,0.1308,2018-08-05,"2018-08-06 00:06:56"
1919618,ADAUSDT,0.12721,2018-08-06,"2018-08-07 00:06:17"
1975858,ADAUSDT,0.12399,2018-08-07,"2018-08-08 00:05:44"
2040944,ADAUSDT,0.11345,2018-08-08,"2018-08-09 00:08:22"
2097644,ADAUSDT,0.12488,2018-08-09,"2018-08-10 00:04:14"
2152076,ADAUSDT,0.11315,2018-08-10,"2018-08-11 00:04:17"
2207073,ADAUSDT,0.11263,2018-08-11,"2018-08-12 00:08:12"
2210094,ADAUSDT,0.1119,2018-08-12,"2018-08-13 00:05:49"
2212887,ADAUSDT,0.10293,2018-08-13,"2018-08-14 00:08:47"
2215623,ADAUSDT,0.09141,2018-08-14,"2018-08-15 00:08:49"
67739,BCCUSDT,2300.01,2018-01-01,"2018-01-02 01:00:00"
67740,BCCUSDT,2529.01,2018-01-02,"2018-01-03 01:00:00"
67741,BCCUSDT,2512.85,2018-01-03,"2018-01-04 01:00:00"
67742,BCCUSDT,2331.78,2018-01-04,"2018-01-05 01:00:00"
67743,BCCUSDT,2393.24,2018-01-05,"2018-01-06 01:00:00"
67744,BCCUSDT,2525.95,2018-01-06,"2018-01-07 01:00:00"
67745,BCCUSDT,2525.93,2018-01-07,"2018-01-08 01:00:00"
67746,BCCUSDT,2382.99,2018-01-08,"2018-01-09 01:00:00"
67747,BCCUSDT,2352.02,2018-01-09,"2018-01-10 01:00:00"
67748,BCCUSDT,2883.63,2018-01-10,"2018-01-11 01:00:00"
67749,BCCUSDT,2429.46,2018-01-11,"2018-01-12 01:00:00"
67750,BCCUSDT,2587.57,2018-01-12,"2018-01-13 01:00:00"
67751,BCCUSDT,2658.09,2018-01-13,"2018-01-14 01:00:00"
67752,BCCUSDT,2487.48,2018-01-14,"2018-01-15 01:00:00"
67753,BCCUSDT,2370.28,2018-01-15,"2018-01-16 01:00:00"
67754,BCCUSDT,1688.81,2018-01-16,"2018-01-17 01:00:00"
67755,BCCUSDT,1727.69,2018-01-17,"2018-01-18 01:00:00"
67756,BCCUSDT,1678.01,2018-01-18,"2018-01-19 01:00:00"
67757,BCCUSDT,1758.97,2018-01-19,"2018-01-20 01:00:00"
67758,BCCUSDT,2025,2018-01-20,"2018-01-21 01:00:00"
67759,BCCUSDT,1768.97,2018-01-21,"2018-01-22 01:00:00"
67760,BCCUSDT,1603.47,2018-01-22,"2018-01-23 01:00:00"
67761,BCCUSDT,1613.1,2018-01-23,"2018-01-24 01:00:00"
67762,BCCUSDT,1655.64,2018-01-24,"2018-01-25 01:00:00"
67763,BCCUSDT,1635.51,2018-01-25,"2018-01-26 01:00:00"
67764,BCCUSDT,1614.87,2018-01-26,"2018-01-27 01:00:00"
67765,BCCUSDT,1645.79,2018-01-27,"2018-01-28 01:00:00"
67766,BCCUSDT,1772.31,2018-01-28,"2018-01-29 01:00:00"
67767,BCCUSDT,1658.52,2018-01-29,"2018-01-30 01:00:00"
67768,BCCUSDT,1499.31,2018-01-30,"2018-01-31 01:00:00"
67769,BCCUSDT,1500,2018-01-31,"2018-02-01 01:00:00"
67770,BCCUSDT,1287.37,2018-02-01,"2018-02-02 01:00:00"
67771,BCCUSDT,1192.87,2018-02-02,"2018-02-03 01:00:00"
67772,BCCUSDT,1276.4,2018-02-03,"2018-02-04 01:00:00"
67773,BCCUSDT,1159.26,2018-02-04,"2018-02-05 01:00:00"
67774,BCCUSDT,879.87,2018-02-05,"2018-02-06 01:00:00"
67775,BCCUSDT,963.82,2018-02-06,"2018-02-07 01:00:00"
67776,BCCUSDT,951,2018-02-07,"2018-02-08 01:00:00"
67777,BCCUSDT,976,2018-02-08,"2018-02-09 01:00:00"
67778,BCCUSDT,1302.77,2018-02-09,"2018-02-10 01:00:00"
67779,BCCUSDT,1236.72,2018-02-10,"2018-02-11 01:00:00"
67780,BCCUSDT,1208.12,2018-02-11,"2018-02-12 01:00:00"
67781,BCCUSDT,1280.84,2018-02-12,"2018-02-13 01:00:00"
67782,BCCUSDT,1221.07,2018-02-13,"2018-02-14 01:00:00"
67783,BCCUSDT,1352.63,2018-02-14,"2018-02-15 01:00:00"
67784,BCCUSDT,1352.19,2018-02-15,"2018-02-16 01:00:00"
67785,BCCUSDT,1526.86,2018-02-16,"2018-02-17 01:00:00"
67786,BCCUSDT,1534.92,2018-02-17,"2018-02-18 01:00:00"
67787,BCCUSDT,1449.53,2018-02-18,"2018-02-19 01:00:00"
67788,BCCUSDT,1517.14,2018-02-19,"2018-02-20 01:00:00"
67789,BCCUSDT,1389.43,2018-02-20,"2018-02-21 01:00:00"
67790,BCCUSDT,1280.68,2018-02-21,"2018-02-22 01:00:00"
67791,BCCUSDT,1204.22,2018-02-22,"2018-02-23 01:00:00"
67792,BCCUSDT,1250.01,2018-02-23,"2018-02-24 01:00:00"
67793,BCCUSDT,1179.63,2018-02-24,"2018-02-25 01:00:00"
67794,BCCUSDT,1167,2018-02-25,"2018-02-26 01:00:00"
67795,BCCUSDT,1243.35,2018-02-26,"2018-02-27 01:00:00"
67796,BCCUSDT,1231.02,2018-02-27,"2018-02-28 01:00:00"
67797,BCCUSDT,1198.56,2018-02-28,"2018-03-01 01:00:00"
67798,BCCUSDT,1281.32,2018-03-01,"2018-03-02 01:00:00"
67799,BCCUSDT,1270,2018-03-02,"2018-03-03 01:00:00"
67800,BCCUSDT,1269.6,2018-03-03,"2018-03-04 01:00:00"
67801,BCCUSDT,1283.44,2018-03-04,"2018-03-05 01:00:00"
67802,BCCUSDT,1257.92,2018-03-05,"2018-03-06 01:00:00"
67803,BCCUSDT,1202.84,2018-03-06,"2018-03-07 01:00:00"
67804,BCCUSDT,1089.4,2018-03-07,"2018-03-08 01:00:00"
67805,BCCUSDT,1028,2018-03-08,"2018-03-09 01:00:00"
67806,BCCUSDT,1062,2018-03-09,"2018-03-10 01:00:00"
67807,BCCUSDT,999.71,2018-03-10,"2018-03-11 01:00:00"
67808,BCCUSDT,1139.99,2018-03-11,"2018-03-12 01:00:00"
67809,BCCUSDT,1050.2,2018-03-12,"2018-03-13 01:00:00"
67810,BCCUSDT,1052.82,2018-03-13,"2018-03-14 01:00:00"
67811,BCCUSDT,942.62,2018-03-14,"2018-03-15 01:00:00"
67812,BCCUSDT,939.3,2018-03-15,"2018-03-16 01:00:00"
67813,BCCUSDT,973.4,2018-03-16,"2018-03-17 01:00:00"
67814,BCCUSDT,943.84,2018-03-17,"2018-03-18 01:00:00"
67815,BCCUSDT,933.64,2018-03-18,"2018-03-19 01:00:00"
67816,BCCUSDT,994.45,2018-03-19,"2018-03-20 01:00:00"
67817,BCCUSDT,1060.03,2018-03-20,"2018-03-21 01:00:00"
67818,BCCUSDT,1030.87,2018-03-21,"2018-03-22 01:00:00"
67819,BCCUSDT,1012.4,2018-03-22,"2018-03-23 01:00:00"
67820,BCCUSDT,1027.17,2018-03-23,"2018-03-24 01:00:00"
67821,BCCUSDT,973.59,2018-03-24,"2018-03-25 01:00:00"
67822,BCCUSDT,972,2018-03-25,"2018-03-26 02:00:00"
67823,BCCUSDT,909.42,2018-03-26,"2018-03-27 02:00:00"
67824,BCCUSDT,874.78,2018-03-27,"2018-03-28 02:00:00"
67825,BCCUSDT,861.18,2018-03-28,"2018-03-29 02:00:00"
67826,BCCUSDT,709.22,2018-03-29,"2018-03-30 02:00:00"
67827,BCCUSDT,696.51,2018-03-30,"2018-03-31 02:00:00"
67828,BCCUSDT,683,2018-03-31,"2018-04-01 02:00:00"
67829,BCCUSDT,642.8,2018-04-01,"2018-04-02 02:00:00"
67830,BCCUSDT,662.37,2018-04-02,"2018-04-03 02:00:00"
67831,BCCUSDT,707.35,2018-04-03,"2018-04-04 02:00:00"
67832,BCCUSDT,647.2,2018-04-04,"2018-04-05 02:00:00"
67833,BCCUSDT,639.39,2018-04-05,"2018-04-06 02:00:00"
67834,BCCUSDT,607.1,2018-04-06,"2018-04-07 02:00:00"
67835,BCCUSDT,637.47,2018-04-07,"2018-04-08 02:00:00"
67836,BCCUSDT,653.38,2018-04-08,"2018-04-09 02:00:00"
67837,BCCUSDT,638.68,2018-04-09,"2018-04-10 02:00:00"
67838,BCCUSDT,650.23,2018-04-10,"2018-04-11 02:00:00"
67839,BCCUSDT,668.32,2018-04-11,"2018-04-12 02:00:00"
67840,BCCUSDT,736.38,2018-04-12,"2018-04-13 02:00:00"
67841,BCCUSDT,740.51,2018-04-13,"2018-04-14 02:00:00"
67842,BCCUSDT,737.22,2018-04-14,"2018-04-15 02:00:00"
67843,BCCUSDT,780.9,2018-04-15,"2018-04-16 02:00:00"
67844,BCCUSDT,768.09,2018-04-16,"2018-04-17 02:00:00"
67845,BCCUSDT,757.84,2018-04-17,"2018-04-18 02:00:00"
67846,BCCUSDT,897,2018-04-18,"2018-04-19 02:00:00"
67847,BCCUSDT,967.3,2018-04-19,"2018-04-20 02:00:00"
67848,BCCUSDT,1126.48,2018-04-20,"2018-04-21 02:00:00"
67849,BCCUSDT,1154.6,2018-04-21,"2018-04-22 02:00:00"
67850,BCCUSDT,1193.16,2018-04-22,"2018-04-23 02:00:00"
67851,BCCUSDT,1439.79,2018-04-23,"2018-04-24 02:00:00"
67852,BCCUSDT,1403,2018-04-24,"2018-04-25 02:00:00"
67853,BCCUSDT,1291,2018-04-25,"2018-04-26 02:00:00"
67854,BCCUSDT,1420.32,2018-04-26,"2018-04-27 02:00:00"
67855,BCCUSDT,1330.03,2018-04-27,"2018-04-28 02:00:00"
67856,BCCUSDT,1392,2018-04-28,"2018-04-29 02:00:00"
67857,BCCUSDT,1442.61,2018-04-29,"2018-04-30 02:00:00"
67858,BCCUSDT,1346.99,2018-04-30,"2018-05-01 02:00:00"
67859,BCCUSDT,1353,2018-05-01,"2018-05-02 02:00:00"
67860,BCCUSDT,1460.1,2018-05-02,"2018-05-03 02:00:00"
67861,BCCUSDT,1512.25,2018-05-03,"2018-05-04 02:00:00"
67862,BCCUSDT,1518.84,2018-05-04,"2018-05-05 02:00:00"
67863,BCCUSDT,1768,2018-05-05,"2018-05-06 02:00:00"
67864,BCCUSDT,1760,2018-05-06,"2018-05-07 02:00:00"
67865,BCCUSDT,1650.19,2018-05-07,"2018-05-08 02:00:00"
67866,BCCUSDT,1597.9,2018-05-08,"2018-05-09 02:00:00"
67867,BCCUSDT,1628,2018-05-09,"2018-05-10 02:00:00"
67868,BCCUSDT,1519,2018-05-10,"2018-05-11 02:00:00"
67869,BCCUSDT,1368.15,2018-05-11,"2018-05-12 02:00:00"
67870,BCCUSDT,1457.12,2018-05-12,"2018-05-13 02:00:00"
67871,BCCUSDT,1476.54,2018-05-13,"2018-05-14 02:00:00"
67872,BCCUSDT,1411.1,2018-05-14,"2018-05-15 02:00:00"
67873,BCCUSDT,1336.26,2018-05-15,"2018-05-16 02:00:00"
67874,BCCUSDT,1277.46,2018-05-16,"2018-05-17 02:00:00"
67875,BCCUSDT,1192.75,2018-05-17,"2018-05-18 02:00:00"
67876,BCCUSDT,1201.3,2018-05-18,"2018-05-19 02:00:00"
67877,BCCUSDT,1175,2018-05-19,"2018-05-20 02:00:00"
67878,BCCUSDT,1293,2018-05-20,"2018-05-21 02:00:00"
67879,BCCUSDT,1227.5,2018-05-21,"2018-05-22 02:00:00"
67880,BCCUSDT,1132.65,2018-05-22,"2018-05-23 02:00:00"
67881,BCCUSDT,993.79,2018-05-23,"2018-05-24 02:00:00"
67882,BCCUSDT,1071.3,2018-05-24,"2018-05-25 02:00:00"
